date,date_next,optionid,callput,dte,strike,underlying_price,opt_price,delta_clean,log_mny,r_daily,dhret
2023-07-17,2023-07-18,2016856025,C,3,31250.0,29990.0,90.0,0.150655,0.04115538342149274,0.00013863013698630136,-0.32360182472725096
2023-07-18,2023-07-19,2016856025,C,2,31250.0,29785.0,30.0,0.071074,0.04801446510175981,0.00013863013698630136,-1.0914433231995784
2023-07-17,2023-07-18,2016856212,P,3,34500.0,29990.0,4510.0,-0.995852,0.14009533127639628,0.00013863013698630136,4.990839875085307e-05
2023-07-18,2023-07-19,2016856212,P,2,34500.0,29785.0,4715.0,-0.997045,0.14695441295666323,0.00013863013698630136,-0.0003391345543178881
2023-07-19,2023-07-20,2016856212,P,1,34500.0,30105.0,4395.0,-0.998375,0.136268053120903,0.00013835616438356136,-0.022066474917672996
2023-07-17,2023-07-18,2016856386,C,2,34250.0,29990.0,1.0,0.002434,0.13282257194731653,0.00013863013698630136,0.498762226387246
2023-07-17,2023-07-18,2016856389,P,2,33750.0,29990.0,3760.0,-0.99709,0.11811642455762113,0.00013863013698630136,2.0024001977203554e-05
2023-07-18,2023-07-19,2016856389,P,1,33750.0,29785.0,3965.0,-0.998386,0.12497550623788813,0.00013863013698630136,0.062297505304156786
2023-07-24,2023-07-25,2016856400,P,1,110000.0,29105.0,80885.0,-0.999612,1.3295703850687175,0.00013835616438356136,-0.00021781048219660093
2023-07-17,2023-07-18,2016856415,C,2,31500.0,29990.0,30.0,0.069723,0.049123553070669575,0.00013863013698630136,-0.3236532620409337
2023-07-18,2023-07-19,2016856442,C,3,33250.0,29785.0,16.0,0.025863,0.1100498560212124,0.00013863013698630136,-0.8922749339406647
2023-07-19,2023-07-20,2016856442,C,2,33250.0,30105.0,10.0,0.019403,0.09936349618545193,0.00013835616438356136,-0.24040309491426526
2023-07-17,2023-07-18,2016856584,P,3,30750.0,29990.0,920.0,-0.74866,0.025026001491609183,0.00013863013698630136,-0.06368990949176101
2023-07-18,2023-07-19,2016856584,P,2,30750.0,29785.0,1015.0,-0.874443,0.03188508317187613,0.00013863013698630136,-0.049568448111406815
2023-07-19,2023-07-20,2016856584,P,1,30750.0,30105.0,685.0,-0.862386,0.02119872333611573,0.00013835616438356136,-0.13172778044897449
2023-07-18,2023-07-19,2016856722,P,3,33500.0,29785.0,3725.0,-0.980439,0.11754052775037002,0.00013863013698630136,-0.0018187860521180488
2023-07-19,2023-07-20,2016856722,P,2,33500.0,30105.0,3405.0,-0.980115,0.10685416791460951,0.00013835616438356136,-0.0010894829607394074
2023-07-17,2023-07-18,2016856737,P,2,31250.0,29990.0,1305.0,-0.898542,0.04115538342149274,0.00013863013698630136,-0.011019179175020266
2023-07-18,2023-07-19,2016856737,P,1,31250.0,29785.0,1475.0,-0.966201,0.04801446510175981,0.00013863013698630136,0.15393787350231936
2023-07-17,2023-07-18,2016856763,P,3,30250.0,29990.0,555.0,-0.592448,0.00863219171593285,0.00013863013698630136,-0.173901621230512
2023-07-18,2023-07-19,2016856763,P,2,30250.0,29785.0,580.0,-0.734424,0.015491273396199686,0.00013863013698630136,-0.1294040011874028
2023-07-19,2023-07-20,2016856763,P,1,30250.0,30105.0,270.0,-0.617314,0.004804913560439344,0.00013835616438356136,-0.34019039983661314
2023-07-18,2023-07-19,2016856765,P,3,30500.0,29785.0,850.0,-0.760192,0.023721772532715176,0.00013863013698630136,-0.08452521827675075
2023-07-19,2023-07-20,2016856765,P,2,30500.0,30105.0,535.0,-0.697841,0.013035412696954804,0.00013835616438356136,-0.013717654504004306
2023-07-17,2023-07-18,2016856775,C,2,34500.0,29990.0,1.0,0.002329,0.14009533127639628,0.00013863013698630136,0.47724020998732763
2023-07-18,2023-07-19,2016856946,P,3,33250.0,29785.0,3480.0,-0.973307,0.1100498560212124,0.00013863013698630136,-0.004029381888050909
2023-07-19,2023-07-20,2016856946,P,2,33250.0,30105.0,3155.0,-0.979129,0.09936349618545193,0.00013835616438356136,-0.0010586090653791347
2023-07-17,2023-07-18,2016857007,C,3,30250.0,29990.0,295.0,0.407132,0.00863219171593285,0.00013863013698630136,-0.3273405051152092
2023-07-18,2023-07-19,2016857007,C,2,30250.0,29785.0,115.0,0.265204,0.015491273396199686,0.00013863013698630136,-0.6510508096566672
2023-07-17,2023-07-18,2016857078,P,3,28750.0,29990.0,85.0,-0.138478,-0.04222622551755828,0.00013863013698630136,-0.8045916777177804
2023-07-18,2023-07-19,2016857078,P,2,28750.0,29785.0,45.0,-0.107559,-0.03536714383729136,0.00013863013698630136,-0.05748888266752916
2023-07-18,2023-07-19,2016857134,P,3,34500.0,29785.0,4720.0,-0.988739,0.14695441295666323,0.00013863013698630136,-0.0009019627248888495
2023-07-19,2023-07-20,2016857134,P,2,34500.0,30105.0,4400.0,-0.989253,0.136268053120903,0.00013835616438356136,-0.00044420834178471313
2023-07-18,2023-07-19,2016857304,P,3,31750.0,29785.0,2005.0,-0.927174,0.06388781425805,0.00013863013698630136,-0.016746941922592407
2023-07-19,2023-07-20,2016857304,P,2,31750.0,30105.0,1675.0,-0.933055,0.053201454422289476,0.00013835616438356136,-0.0014746894454409354
2023-07-17,2023-07-18,2016857438,C,3,33750.0,29990.0,7.0,0.01298,0.11811642455762113,0.00013863013698630136,-0.334249435949036
2023-07-18,2023-07-19,2016857438,C,2,33750.0,29785.0,2.0,0.004571,0.12497550623788813,0.00013863013698630136,-0.7313972364379075
2023-07-17,2023-07-18,2016857457,C,3,34250.0,29990.0,4.0,0.007606,0.13282257194731653,0.00013863013698630136,-0.36028118430705225
2023-07-18,2023-07-19,2016857457,C,2,34250.0,29785.0,1.0,0.002349,0.1396816536275836,0.00013863013698630136,0.24814696921467871
2023-07-17,2023-07-18,2016857568,P,2,28750.0,29990.0,55.0,-0.108308,-0.04222622551755828,0.00013863013698630136,-0.9673343466258202
2023-07-18,2023-07-19,2016857741,C,3,32750.0,29785.0,22.0,0.036292,0.09489805100061013,0.00013863013698630136,-0.8915350365127463
2023-07-19,2023-07-20,2016857741,C,2,32750.0,30105.0,14.0,0.028179,0.08421169116484972,0.00013835616438356136,-0.2443288374778676
2023-07-18,2023-07-19,2016857742,C,3,34250.0,29785.0,8.0,0.012756,0.1396816536275836,0.00013863013698630136,-0.7602732333544994
2023-07-19,2023-07-20,2016857742,C,2,34250.0,30105.0,6.0,0.010718,0.12899529379182323,0.00013835616438356136,-0.2260870756237835
2023-07-24,2023-07-25,2016857767,P,1,37000.0,29105.0,7895.0,-0.998285,0.2400079319205256,0.00013835616438356136,-0.0022316034564205944
2023-07-24,2023-07-25,2016857802,C,1,23000.0,29105.0,6105.0,0.998648,-0.23541576479454915,0.00013835616438356136,0.0025642210827547807
2023-07-24,2023-07-25,2016857945,C,1,25000.0,29105.0,4105.0,0.998592,-0.15203415585549815,0.00013835616438356136,0.0038819593613663717
2023-07-24,2023-07-25,2016857960,P,1,30000.0,29105.0,905.0,-0.952861,0.030287400938456478,0.00013835616438356136,-0.033211578817283316
2023-07-24,2023-07-25,2016857993,C,1,29000.0,29105.0,230.0,0.59875,-0.0036141507372248476,0.00013835616438356136,-0.34142263997661304
2023-07-17,2023-07-18,2016858084,C,3,30750.0,29990.0,160.0,0.250753,0.025026001491609183,0.00013863013698630136,-0.3350648987941671
2023-07-18,2023-07-19,2016858084,C,2,30750.0,29785.0,55.0,0.131945,0.03188508317187613,0.00013863013698630136,-1.0404016718379714
2023-07-18,2023-07-19,2016858113,C,3,29750.0,29785.0,385.0,0.521118,-0.0011757790890119504,0.00013863013698630136,-0.1475409297644351
2023-07-19,2023-07-20,2016858113,C,2,29750.0,30105.0,495.0,0.695649,-0.01186213892477234,0.00013835616438356136,-0.15866052571472766
